"GOBPID"	"Pvalue"	"OddsRatio"	"ExpCount"	"Count"	"Size"	"Term"	"p.adj"
"GO:1901362"	6.91774400740589e-54	2.65590867537439	216.240260281972	442	3108	"organic cyclic compound biosynthetic process"	2.87570618387863e-52
"GO:0051049"	7.47537360818677e-54	3.81690026711486	81.4031867856845	238	1170	"regulation of transport"	3.07674535536955e-52
"GO:0006811"	8.79738727935632e-54	3.81263088465661	81.4727621590056	238	1171	"ion transport"	3.58536656081218e-52
"GO:0042325"	9.87553409323303e-54	4.58396281103279	55.8690247768416	191	803	"regulation of phosphorylation"	3.98568885685143e-52
"GO:0044281"	1.77999286543095e-53	3.13636433180464	129.618920497205	316	1863	"small molecule metabolic process"	7.11483686691966e-52
"GO:0032268"	1.97936439047082e-53	3.79142051977873	81.8206390256111	238	1176	"regulation of cellular protein metabolic process"	7.83639787732113e-52
"GO:0007267"	3.29418698672551e-53	4.72477508773805	52.1815299908234	183	750	"cell-cell signaling"	1.29188068903943e-51
"GO:0009889"	4.25643634735201e-53	2.64156642279035	215.405355802119	439	3096	"regulation of biosynthetic process"	1.65364541083573e-51
"GO:0031399"	5.49337448504918e-53	4.26322388891469	63.313589722199	204	910	"regulation of protein modification process"	2.09744035294251e-51
"GO:1901360"	5.49966318187957e-53	2.3648480572383	334.796696421123	593	4812	"organic cyclic compound metabolic process"	2.09744035294251e-51
"GO:0001932"	6.70756702969066e-52	4.70265157920675	51.1378993910069	179	735	"regulation of protein phosphorylation"	2.53485055840219e-50
"GO:0031326"	1.14388166040569e-51	2.61936275778437	212.761491615917	432	3058	"regulation of cellular biosynthetic process"	4.28388834442022e-50
"GO:0019220"	1.24250415466124e-51	3.71923258704809	81.8902143989322	235	1177	"regulation of phosphate metabolic process"	4.58111228386136e-50
"GO:0010647"	1.24528671656563e-51	4.17828474459931	63.9397680820889	203	919	"positive regulation of cell communication"	4.58111228386136e-50
"GO:0010562"	2.23280480834077e-51	5.27325663014618	41.1886210060899	158	592	"positive regulation of phosphorus metabolic process"	8.07110398980223e-50
"GO:0045937"	2.23280480834077e-51	5.27325663014618	41.1886210060899	158	592	"positive regulation of phosphate metabolic process"	8.07110398980223e-50
"GO:0051174"	2.73172764095613e-51	3.69872981929198	82.2380912655377	235	1182	"regulation of phosphorus metabolic process"	9.78947569263331e-50
"GO:0007165"	3.73505168857475e-51	2.31222795905182	348.642195712021	605	5011	"signal transduction"	1.32706067259874e-49
"GO:0044260"	1.01911542497748e-50	2.24377702260663	404.024192875615	670	5807	"cellular macromolecule metabolic process"	3.59022273019608e-49
"GO:0023056"	1.04270139761563e-50	4.14343569738734	63.6614665888045	201	915	"positive regulation of signaling"	3.64244513435981e-49
"GO:0048699"	1.17022759166019e-50	3.87557560955417	73.1237173604738	218	1051	"generation of neurons"	4.05386341544283e-49
"GO:0071310"	1.3228742318767e-50	3.69272339981827	81.1944606657212	232	1167	"cellular response to organic substance"	4.54478362141443e-49
"GO:0044271"	1.86376193175621e-50	2.59263620315396	212.691916242596	429	3057	"cellular nitrogen compound biosynthetic process"	6.35053963140209e-49
"GO:0048878"	2.16914924054674e-50	4.79230705540204	47.7287060982731	170	686	"chemical homeostasis"	7.33101901866082e-49
"GO:0050790"	3.54739662422416e-50	3.39406235407633	97.7533995161425	259	1405	"regulation of catalytic activity"	1.18923611023386e-48
"GO:0006464"	7.23657742186699e-50	2.81549042221035	160.162509385167	354	2302	"cellular protein modification process"	2.38749621767469e-48
"GO:0036211"	7.23657742186699e-50	2.81549042221035	160.162509385167	354	2302	"protein modification process"	2.38749621767469e-48
"GO:0051240"	1.18782158691955e-49	5.21188037334604	40.4232918995579	154	581	"positive regulation of multicellular organismal process"	3.88801128883826e-48
"GO:0019438"	1.35167818366142e-49	2.58608608328688	209.073996829899	422	3005	"aromatic compound biosynthetic process"	4.38978610115667e-48
"GO:0051641"	2.42189345372267e-49	3.0592987159588	124.679068991407	300	1792	"cellular localization"	7.80450471870166e-48
"GO:0044093"	4.24926309967716e-49	4.07326359115075	63.4527404688412	198	912	"positive regulation of molecular function"	1.35878359271984e-47
"GO:0009967"	8.19553764183757e-49	4.1759476146687	59.9043964294653	191	861	"positive regulation of signal transduction"	2.60067557077243e-47
"GO:0001944"	1.04443569808497e-48	5.3188410552566	38.1968799532827	148	549	"vasculature development"	3.28918120980244e-47
"GO:0043412"	1.179587111506e-48	2.75053015676362	166.215566864103	360	2389	"macromolecule modification"	3.68687490415824e-47
"GO:1901700"	1.56200652142522e-47	4.05692230082474	61.5742053891716	192	885	"response to oxygen-containing compound"	4.84571724594377e-46
"GO:0001568"	1.82164059632318e-47	5.39810134043424	36.1791941269709	142	520	"blood vessel development"	5.6093036732707e-46
"GO:0048646"	2.44634434216789e-47	4.09511832319135	60.1131225494285	189	864	"anatomical structure formation involved in morphogenesis"	7.47753928705289e-46
"GO:0034641"	6.72284313376301e-47	2.25909348352789	329.648118795362	570	4738	"cellular nitrogen compound metabolic process"	2.039916708544e-45
"GO:0018130"	7.51521437710023e-47	2.52455876287324	208.865270709936	415	3002	"heterocycle biosynthetic process"	2.26382218591345e-45
"GO:0040007"	8.86057437795277e-47	4.20172064473848	56.2864770167682	181	809	"growth"	2.64988544526257e-45
"GO:0060548"	9.64227704410744e-47	4.81437389770723	43.4150329523651	156	624	"negative regulation of cell death"	2.86306754802533e-45
"GO:0045595"	1.58460802544868e-46	3.53773610006593	80.7770084257946	224	1161	"regulation of cell differentiation"	4.67178408637601e-45
"GO:0051649"	5.73151209991012e-46	3.12956057173226	107.215650287812	266	1541	"establishment of localization in cell"	1.67787998586805e-44
"GO:0010468"	1.61879806079809e-45	2.45309517520033	221.80629014766	429	3188	"regulation of gene expression"	4.70583464247389e-44
"GO:0044267"	2.59882723623303e-45	2.4947302380062	207.265037123551	409	2979	"cellular protein metabolic process"	7.5023089034866e-44
"GO:0051247"	4.90183581214223e-45	4.21520280128392	53.5034620839242	173	769	"positive regulation of protein metabolic process"	1.40530561869485e-43
"GO:0006725"	5.36167444965524e-45	2.23290860083313	322.621006089931	556	4637	"cellular aromatic compound metabolic process"	1.52660826624773e-43
"GO:0022414"	5.72324463100258e-45	3.92657077678537	61.7133561358138	188	887	"reproductive process"	1.61847128782842e-43
"GO:0022603"	6.79869183904886e-45	4.58779208878481	45.2935680320347	157	651	"regulation of anatomical structure morphogenesis"	1.90960553884636e-43
"GO:0009611"	7.84513318372903e-45	4.55405744801787	45.8501710186035	158	659	"response to wounding"	2.18873950635984e-43
"GO:0034654"	9.64205004963354e-45	2.49056869720541	204.621172937349	404	2941	"nucleobase-containing compound biosynthetic process"	2.67213347042177e-43
"GO:0009719"	1.34931478069707e-44	3.89778101965602	62.0612330024193	188	892	"response to endogenous stimulus"	3.7146367836806e-43
"GO:0007610"	1.50929343177842e-44	4.78587005078529	41.5364978726954	149	597	"behavior"	4.12771894467297e-43
"GO:0030182"	4.06590973530219e-44	3.76718544185988	65.8878785350797	194	947	"neuron differentiation"	1.10470501762426e-42
"GO:0032270"	6.29361166044927e-44	4.41047239152004	47.5895553516309	160	684	"positive regulation of cellular protein metabolic process"	1.69886647223945e-42
"GO:0009892"	3.58341569626697e-43	3.0447259741929	106.380745807959	259	1529	"negative regulation of metabolic process"	9.61048970927857e-42
"GO:0042327"	4.57740423591156e-43	5.13651600364919	35.2747142737966	134	507	"positive regulation of phosphorylation"	1.21976085953105e-41
"GO:0043085"	5.87843025690827e-43	4.24460566879172	49.9551180445483	163	718	"positive regulation of catalytic activity"	1.55647353999794e-41
"GO:0000003"	8.30795621864029e-43	3.65828821221002	67.7664136147493	195	974	"reproduction"	2.18583379752454e-41
"GO:0051171"	9.78030909129433e-43	2.40125045972784	218.188370734963	417	3136	"regulation of nitrogen compound metabolic process"	2.55702798066104e-41
"GO:0009790"	1.65851325812298e-42	3.60953028390146	69.2274964544924	197	995	"embryo development"	4.30902475876076e-41
"GO:0007169"	6.5002075857831e-42	6.02112999540652	26.3690664886961	113	379	"transmembrane receptor protein tyrosine kinase signaling pathway"	1.67834552385716e-40
"GO:0060341"	6.79970636192085e-42	4.14497917738992	50.8595978977225	163	731	"regulation of cellular localization"	1.74483823126574e-40
"GO:0031401"	9.21398896380755e-42	4.59283626048855	41.6060732460165	145	598	"positive regulation of protein modification process"	2.3498498234692e-40
"GO:0008015"	9.39143703779599e-42	6.48505357212143	23.44690080921	106	337	"blood circulation"	2.38050022964134e-40
"GO:0035556"	1.02382936955218e-41	2.86428121668856	120.156669725536	277	1727	"intracellular signal transduction"	2.57942950862329e-40
"GO:0003013"	1.27882168644187e-41	6.45680824760475	23.5164761825311	106	338	"circulatory system process"	3.20244683767401e-40
"GO:0006935"	2.67957213410954e-41	5.90869828312431	26.7169433553016	113	384	"chemotaxis"	6.67004871945711e-40
"GO:0002682"	2.81158883164705e-41	4.02579558351728	53.0164344706766	166	762	"regulation of immune system process"	6.9570087935457e-40
"GO:0001934"	2.83259876589449e-41	5.09541397353032	34.091932927338	129	490	"positive regulation of protein phosphorylation"	6.96752252652271e-40
"GO:0042330"	3.54542019929986e-41	5.88670796292794	26.7865187286227	113	385	"taxis"	8.669595157935e-40
"GO:0006952"	3.74950256850348e-41	3.76148758412625	60.8784516559606	180	875	"defense response"	9.11501881711635e-40
"GO:0009891"	7.63588902300016e-41	3.14102046544174	91.6307666638859	231	1317	"positive regulation of biosynthetic process"	1.84548782957045e-39
"GO:0051050"	7.96336043484026e-41	4.63926459181695	39.797113539668	140	572	"positive regulation of transport"	1.91350805362029e-39
"GO:0035637"	1.26412921375137e-40	4.43740951914297	42.9975807124385	146	618	"multicellular organismal signaling"	3.02010640319795e-39
"GO:0046483"	1.33917161815196e-40	2.15142542710408	320.04671727705	540	4600	"heterocycle metabolic process"	3.1811065238044e-39
"GO:0044057"	1.50436086938817e-40	4.91782693558881	35.553015767081	131	511	"regulation of system process"	3.55319780343558e-39
"GO:0019219"	4.4370106729182e-40	2.34896139598006	215.196629682156	406	3093	"regulation of nucleobase-containing compound metabolic process"	1.04207081171305e-38
"GO:0009887"	8.02612948433619e-40	3.87868752021696	54.8949695503462	167	789	"organ morphogenesis"	1.87441686889806e-38
"GO:0031324"	1.0648727106894e-39	3.0705072635747	93.7180278635188	232	1347	"negative regulation of cellular metabolic process"	2.47300327281331e-38
"GO:0043069"	1.2984537446892e-39	4.52826672188859	40.2145657795946	139	578	"negative regulation of programmed cell death"	2.99870678704057e-38
"GO:0019226"	2.25980387346826e-39	4.47030431937173	40.9103195128055	140	588	"transmission of nerve impulse"	5.19005784641301e-38
"GO:0043066"	3.35942439045255e-39	4.54167620150304	39.5188120463836	137	568	"negative regulation of apoptotic process"	7.67314680830289e-38
"GO:0001775"	3.68088740046296e-39	4.27980888347858	44.1803620588971	146	635	"cell activation"	8.36144749930302e-38
"GO:0010556"	4.92059121940878e-39	2.35888533464567	203.716693084175	388	2928	"regulation of macromolecule biosynthetic process"	1.11167922277621e-37
"GO:0031328"	1.7770506951716e-38	3.0779557158406	89.613080837574	223	1288	"positive regulation of cellular biosynthetic process"	3.99308094044775e-37
"GO:0006812"	1.95693680298254e-38	3.76042076992873	56.2169016434471	167	808	"cation transport"	4.37364854300991e-37
"GO:0050801"	3.50508614299195e-38	4.82940136380287	34.3006590473012	125	493	"ion homeostasis"	7.79178775209493e-37
"GO:0050878"	9.24991627926911e-38	7.84002898797852	16.0719112371736	83	231	"regulation of body fluid levels"	2.04531393472988e-36
"GO:0006139"	1.09327964105653e-37	2.10500855213189	311.697672478518	521	4480	"nucleobase-containing compound metabolic process"	2.40463675548784e-36
"GO:0050673"	1.39624071017046e-37	7.04687226056683	18.507049303412	89	266	"epithelial cell proliferation"	3.05482770114664e-36
"GO:0007166"	1.57049572892062e-37	2.21911774666012	243.792108117127	436	3504	"cell surface receptor signaling pathway"	3.41808939535236e-36
"GO:0060429"	2.33766866163485e-37	3.70449132886874	56.147326270126	165	807	"epithelium development"	5.0612961595917e-36
"GO:0048514"	3.28363242202715e-37	4.97784178187404	31.5872194877784	118	454	"blood vessel morphogenesis"	7.07256993697764e-36
"GO:0045935"	4.19671240473082e-37	3.10499372349402	83.8383248519229	211	1205	"positive regulation of nucleobase-containing compound metabolic process"	8.99264611673506e-36
"GO:2000112"	4.74287878769102e-37	2.32653051033656	198.707266205055	376	2856	"regulation of cellular macromolecule biosynthetic process"	1.01108446771444e-35
"GO:0048666"	1.06606488785149e-36	3.87199958091047	50.0942687911905	153	720	"neuron development"	2.26103660142787e-35
"GO:0009059"	1.36530247559824e-36	2.187037075458	249.07983648953	440	3580	"macromolecule biosynthetic process"	2.88099613759485e-35
"GO:0051173"	1.65922646184222e-36	3.05185940608056	85.8560106782348	213	1234	"positive regulation of nitrogen compound metabolic process"	3.48353757670611e-35
"GO:0009628"	1.99731756558135e-36	4.02045890658482	45.9893217652457	145	661	"response to abiotic stimulus"	4.17228599001089e-35
"GO:0046903"	4.13055707112407e-36	3.83721059868446	50.0942687911905	152	720	"secretion"	8.58536287233138e-35
"GO:0010467"	4.9170685408178e-36	2.13179780193828	271.90055893885	467	3908	"gene expression"	1.01692805592933e-34
"GO:0001525"	6.06888524857454e-36	5.53747774553081	25.3950112622007	103	365	"angiogenesis"	1.24892851377843e-34
"GO:0040012"	7.27593781692172e-36	4.62761239977586	34.5093851672645	122	496	"regulation of locomotion"	1.48995435984944e-34
"GO:0055082"	7.9668239182987e-36	4.90114353098162	31.1001918745307	115	447	"cellular chemical homeostasis"	1.62343563864548e-34
"GO:1901564"	1.43017681171491e-35	2.83191108383013	101.301743555518	235	1456	"organonitrogen compound metabolic process"	2.90011951526774e-34
"GO:0019725"	1.69202343649113e-35	4.4410404456846	36.8053724868608	126	529	"cellular homeostasis"	3.41443758519108e-34
"GO:0051270"	4.36246576712593e-35	4.45491572112547	36.1096187536498	124	519	"regulation of cellular component movement"	8.7607585477983e-34
"GO:0031175"	7.56049689194298e-35	4.10026329075895	42.0235254859431	135	604	"neuron projection development"	1.5110089221061e-33
"GO:0010628"	9.20332345000446e-35	3.06604112173147	79.9421039459414	200	1149	"positive regulation of gene expression"	1.83053663070184e-33
"GO:0007268"	1.16254577561384e-34	4.68868924889543	32.4221239676316	116	466	"synaptic transmission"	2.30128704248893e-33
"GO:0007417"	1.78513750658047e-34	4.0850305285757	41.8147993659798	134	601	"central nervous system development"	3.51697469898342e-33
"GO:0032101"	2.06639224540559e-34	5.09842985932973	27.760573955118	106	399	"regulation of response to external stimulus"	4.05188328497691e-33
"GO:0090066"	4.11349544565403e-34	5.69666541694514	22.8902978226412	95	329	"regulation of anatomical structure size"	8.02807538384217e-33
"GO:0055080"	5.83756332921645e-34	4.79175431463706	30.4740135146409	111	438	"cation homeostasis"	1.13396031586695e-32
"GO:0032989"	1.10638291434268e-33	3.34643177982938	62.3395344957037	169	896	"cellular component morphogenesis"	2.13917849996397e-32
"GO:0002520"	1.14367668182918e-33	3.85382764963917	45.7805956452824	140	658	"immune system development"	2.20104813257588e-32
"GO:0051252"	1.21481485318443e-33	2.28106892200982	186.183699007258	350	2676	"regulation of RNA metabolic process"	2.32718218649202e-32
"GO:0097285"	1.37652326942047e-33	4.96111978424458	28.3171769416868	106	407	"cell-type specific apoptotic process"	2.62486570228482e-32
"GO:0034645"	1.42758363600186e-33	2.13208214462547	242.74847751731	423	3489	"cellular macromolecule biosynthetic process"	2.70980144970764e-32
