"GOBPID"	"Pvalue"	"OddsRatio"	"ExpCount"	"Count"	"Size"	"Term"	"p.adj"
"GO:0050793"	1.57086987519093e-56	3.76129751692005	89.0865103862518	256	1618	"regulation of developmental process"	1.18535222665449e-54
"GO:0007155"	2.7862169291652e-56	5.10466420333141	46.4703428714441	177	844	"cell adhesion"	2.05952606478293e-54
"GO:0048468"	6.22456159795904e-56	3.82490046221478	84.4064403103362	247	1533	"cell development"	4.50907242156153e-54
"GO:0022610"	1.00873722576925e-55	5.05004010997142	46.8557604071077	177	851	"biological adhesion"	7.16401221909067e-54
"GO:0006928"	1.26290925766363e-55	4.33591894221269	63.3736547926921	209	1151	"cellular component movement"	8.79664871395708e-54
"GO:0009605"	7.66311271494727e-55	4.73800449526043	51.9763076666389	186	944	"response to external stimulus"	5.23694231198849e-53
"GO:0040011"	1.91945914524882e-54	4.42905460984864	59.0239426044882	199	1072	"locomotion"	1.2865589206273e-52
"GO:0043170"	1.95363723452516e-54	2.47112905162408	366.421957120214	624	6655	"macromolecule metabolic process"	1.2865589206273e-52
"GO:0043067"	3.41019499906235e-54	4.3720723800613	60.290314507383	201	1095	"regulation of programmed cell death"	2.20566540832211e-52
"GO:0042127"	4.02539267386102e-54	4.29472973624572	62.4927004254609	205	1135	"regulation of cell proliferation"	2.55788987100432e-52
"GO:0009893"	6.39073278344252e-54	3.40711530040313	107.201134562443	281	1947	"positive regulation of metabolic process"	3.99090243821186e-52
"GO:0042981"	7.70592729471873e-54	4.38204874575462	59.5194794360557	199	1081	"regulation of apoptotic process"	4.73065570533411e-52
"GO:0042592"	1.42143112503908e-53	4.36146378495498	59.7397180278635	199	1085	"homeostatic process"	8.50891658643334e-52
"GO:0009888"	1.4330312307356e-53	3.82511255020157	79.7814298823726	235	1449	"tissue development"	8.50891658643334e-52
"GO:0006793"	6.90771125641107e-52	3.02161536977581	142.604488195545	331	2590	"phosphorus metabolic process"	4.03544035011628e-50
"GO:0080090"	9.65790661750502e-52	2.66261101463894	220.18353215984	438	3999	"regulation of primary metabolic process"	5.55252980454019e-50
"GO:0006796"	2.6041428233661e-51	3.02330990907103	140.016684741804	326	2543	"phosphate-containing compound metabolic process"	1.47378207909875e-49
"GO:0010033"	3.738753655158e-51	3.48341662880509	94.2621172937349	255	1712	"response to organic substance"	2.08334857522804e-49
"GO:2000026"	1.13402537891549e-50	3.89808711142481	71.1370651539167	215	1292	"regulation of multicellular organismal development"	6.22339382186651e-49
"GO:0048584"	1.98524842371064e-50	4.05828931585358	64.6400266955869	203	1174	"positive regulation of response to stimulus"	1.07321937174327e-48
"GO:0031323"	4.54373925305762e-50	2.61682239759305	222.44097772587	437	4040	"regulation of cellular metabolic process"	2.42020934920216e-48
"GO:0031325"	4.86608348883585e-50	3.36703418237094	99.8782013848336	262	1814	"positive regulation of cellular metabolic process"	2.55434121689325e-48
"GO:0044710"	8.22290445565801e-50	2.88364607928421	155.323266872445	345	2821	"single-organism metabolic process"	4.25476570548476e-48
"GO:0016310"	2.00086549344601e-49	3.64659385981149	80.4972053057479	229	1462	"phosphorylation"	1.0207232136988e-47
"GO:0006468"	3.20062427732593e-49	3.98746670844431	65.1906231751064	202	1184	"protein phosphorylation"	1.6100918239548e-47
"GO:0051049"	1.19103320799218e-47	3.93645606390704	64.4197881037791	198	1170	"regulation of transport"	5.90948257444887e-46
"GO:0060255"	2.33788044104733e-47	2.56483619871788	218.256444481522	425	3964	"regulation of macromolecule metabolic process"	1.14429769695587e-45
"GO:0010646"	2.59861417596855e-47	3.10335145196372	115.460081755235	281	2097	"regulation of cell communication"	1.25495740604774e-45
"GO:0009058"	3.83552899577414e-47	2.4968308176631	242.757987820138	456	4409	"biosynthetic process"	1.8279323714071e-45
"GO:0023051"	5.51956209898687e-47	3.09489159489159	115.239843163427	280	2093	"regulation of signaling"	2.59634466526369e-45
"GO:0070887"	3.03979514982952e-46	3.52256226897127	80.332026361892	223	1459	"cellular response to chemical stimulus"	1.41155615803622e-44
"GO:0044249"	6.30127259479351e-46	2.48907998606121	234.168682739635	442	4253	"cellular biosynthetic process"	2.88901384029647e-44
"GO:0048870"	9.15428185364591e-46	4.36229663658111	49.2783849169934	167	895	"cell motility"	4.09343319430932e-44
"GO:0051674"	9.15428185364591e-46	4.36229663658111	49.2783849169934	167	895	"localization of cell"	4.09343319430932e-44
"GO:0016477"	2.07598024841418e-45	4.52143616484702	45.4242095603571	159	825	"cell migration"	9.16975665823923e-44
"GO:1901576"	7.6545470920146e-45	2.45317076753581	238.683573871694	445	4335	"organic substance biosynthetic process"	3.34033368280444e-43
"GO:0051716"	1.21254584313948e-44	2.30293340848409	329.366814048553	555	5982	"cellular response to stimulus"	5.22838219506096e-43
"GO:0051246"	1.32349447352537e-44	3.53314339981007	76.147493117544	213	1383	"regulation of protein metabolic process"	5.63964350953986e-43
"GO:0010604"	1.71887921174784e-44	3.18979183616267	98.4466505380829	249	1788	"positive regulation of macromolecule metabolic process"	7.23927965691937e-43
"GO:0042325"	2.44116193982012e-44	4.51826683622106	44.2128973054142	155	803	"regulation of phosphorylation"	1.01630902827913e-42
"GO:0051641"	2.57014359490011e-44	3.18092006731403	98.6668891298907	249	1792	"cellular localization"	1.05784773871912e-42
"GO:0051128"	5.78257737452398e-44	3.51582960333145	75.6519562859765	211	1374	"regulation of cellular component organization"	2.35331407309279e-42
"GO:0023052"	1.43530960440604e-43	2.31906627433016	297.322098940519	514	5400	"signaling"	5.71284767819634e-42
"GO:0044700"	1.43530960440604e-43	2.31906627433016	297.322098940519	514	5400	"single organism signaling"	5.71284767819634e-42
"GO:0006811"	1.71508432655293e-43	3.74155745557745	64.474847751731	191	1171	"ion transport"	6.75221242475511e-42
"GO:0007154"	3.50182622028515e-43	2.3026970122318	303.213481271377	520	5507	"cell communication"	1.36382952364224e-41
"GO:0032268"	1.20633336706738e-42	3.69502234827407	64.7501459914908	190	1176	"regulation of cellular protein metabolic process"	4.64823346331707e-41
"GO:0019220"	1.3677831974936e-42	3.69110830172777	64.8052056394427	190	1177	"regulation of phosphate metabolic process"	5.21485341191769e-41
"GO:0007399"	1.59424316870074e-42	3.29525354342873	85.1772753816635	224	1547	"nervous system development"	6.01494662191049e-41
"GO:0051174"	2.55676811143217e-42	3.67165643733942	65.0805038792025	190	1182	"regulation of phosphorus metabolic process"	9.54702484495601e-41
"GO:0048878"	3.17089200428372e-42	4.7567178064634	37.7709184950363	139	686	"chemical homeostasis"	1.17193579995057e-40
"GO:0001932"	5.96638435975034e-42	4.5712213819538	40.4688412446817	144	735	"regulation of protein phosphorylation"	2.18285294454705e-40
"GO:0044281"	8.37061935758695e-42	3.0478124583553	102.576124134479	250	1863	"small molecule metabolic process"	3.03183833131799e-40
"GO:0051094"	9.80583297147079e-42	4.43631029170817	42.6712271627597	148	775	"positive regulation of developmental process"	3.51650762600665e-40
"GO:0031399"	1.20257255202034e-41	4.09701864730819	50.1042796362726	162	910	"regulation of protein modification process"	4.27031155237027e-40
"GO:0010562"	2.52388878683823e-41	5.07981685278822	32.5953115875532	127	592	"positive regulation of phosphorus metabolic process"	8.78992806339237e-40
"GO:0045937"	2.52388878683823e-41	5.07981685278822	32.5953115875532	127	592	"positive regulation of phosphate metabolic process"	8.78992806339237e-40
"GO:0008284"	2.91003334810144e-41	4.80924244389674	36.009009760574	134	654	"positive regulation of cell proliferation"	1.00382293207842e-39
"GO:0065009"	6.8828498736043e-41	3.0586553536844	98.6118294819388	242	1791	"regulation of molecular function"	2.35185681530139e-39
"GO:1901700"	9.19649928637094e-41	4.10105661395829	48.7277884374739	158	885	"response to oxygen-containing compound"	3.11305798273229e-39
"GO:0051649"	9.75984650184473e-41	3.22982588947767	84.8469174939518	220	1541	"establishment of localization in cell"	3.27316333608163e-39
"GO:0009966"	2.07274403180817e-40	3.01315055694244	101.19963293568	245	1838	"regulation of signal transduction"	6.8875953056965e-39
"GO:0050790"	2.66837213758819e-40	3.33094240625661	77.3588053724869	207	1405	"regulation of catalytic activity"	8.78622171122221e-39
"GO:1901362"	1.17805066949238e-38	2.50340895709059	171.125385834654	341	3108	"organic cyclic compound biosynthetic process"	3.8440536260373e-37
"GO:0007610"	3.85803836300534e-38	4.80832883897507	32.8706098273129	123	597	"behavior"	1.24766204917905e-36
"GO:0072358"	6.70236107942038e-38	4.11878087366416	44.2679569533661	145	804	"cardiovascular system development"	2.12946945874216e-36
"GO:0072359"	6.70236107942038e-38	4.11878087366416	44.2679569533661	145	804	"circulatory system development"	2.12946945874216e-36
"GO:0022008"	7.68851976827785e-38	3.54205073823313	61.6117460582297	176	1119	"neurogenesis"	2.42154944353934e-36
"GO:0006952"	9.69111737896368e-38	3.94748858447489	48.1771919579544	152	875	"defense response"	3.02596785746607e-36
"GO:0022414"	1.29322452197817e-37	3.91530018282048	48.8379077333778	153	887	"reproductive process"	4.00346941761105e-36
"GO:0006464"	2.82393323536531e-37	2.6916975865473	126.747309585384	276	2302	"cellular protein modification process"	8.59519846932196e-36
"GO:0036211"	2.82393323536531e-37	2.6916975865473	126.747309585384	276	2302	"protein modification process"	8.59519846932196e-36
"GO:0060341"	4.71269670033764e-37	4.25849420849421	40.2486026528739	136	731	"regulation of cellular localization"	1.42244895405191e-35
"GO:0043412"	6.50554179647664e-37	2.64932745513853	131.537498957204	282	2389	"macromolecule modification"	1.94736135428416e-35
"GO:1901360"	7.42511392529351e-37	2.21700591776349	264.947025944773	456	4812	"organic cyclic compound metabolic process"	2.20440677355845e-35
"GO:0044057"	1.0923591145655e-36	5.10792803970223	28.1354801034454	111	511	"regulation of system process"	3.216686758501e-35
"GO:0006807"	1.41889944735231e-36	2.19165334845595	277.170267790106	470	5034	"nitrogen compound metabolic process"	4.14455951476618e-35
"GO:0008015"	1.63069135638728e-36	6.53197636330285	18.5551013598065	89	337	"blood circulation"	4.72509127426778e-35
"GO:0044267"	1.66528020507882e-36	2.47255337528374	164.022691248853	326	2979	"cellular protein metabolic process"	4.7870197641234e-35
"GO:0006812"	2.00259109209359e-36	4.01738458295271	44.4881955451739	143	808	"cation transport"	5.71132672091572e-35
"GO:0003013"	2.09978692859529e-36	6.50545316929782	18.6101610077584	89	338	"circulatory system process"	5.94174082450949e-35
"GO:0009889"	7.42739253316367e-36	2.42886184898798	170.464670059231	333	3096	"regulation of biosynthetic process"	2.08542757791619e-34
"GO:0044271"	8.30059516510473e-36	2.4357657988021	168.317343789105	330	3057	"cellular nitrogen compound biosynthetic process"	2.31267351446226e-34
"GO:0031326"	8.86684456647293e-36	2.43475073313783	168.372403437057	330	3058	"regulation of cellular biosynthetic process"	2.45158099387519e-34
"GO:0000003"	1.53244242047191e-35	3.63892966825284	53.6280971051973	158	974	"reproduction"	4.20492912647672e-34
"GO:0044260"	2.01131601867961e-35	2.11333868503509	319.731375656962	517	5807	"cellular macromolecule metabolic process"	5.47743354861471e-34
"GO:0019438"	2.33464306643056e-35	2.43439210980275	165.454242095604	325	3005	"aromatic compound biosynthetic process"	6.31050536314291e-34
"GO:0048699"	2.46745926094837e-35	3.50983553692357	57.8676899974973	165	1051	"generation of neurons"	6.62010180974444e-34
"GO:0045595"	3.49925863777115e-35	3.35872520970442	63.9242512722116	175	1161	"regulation of cell differentiation"	9.31934910735818e-34
"GO:0044093"	5.35875391914362e-35	3.71606289954351	50.2143989321765	151	912	"positive regulation of molecular function"	1.41674501424366e-33
"GO:0060548"	8.37186024720213e-35	4.44417896291973	34.3572203220155	121	624	"negative regulation of cell death"	2.19730998662073e-33
"GO:0051050"	1.24881141788528e-34	4.6354177070376	31.4941186285142	115	572	"positive regulation of transport"	3.25409709034568e-33
"GO:0051247"	1.31455322207184e-34	3.99595448529098	42.340869275048	136	769	"positive regulation of protein metabolic process"	3.40093697881728e-33
"GO:0009628"	3.61137843505999e-34	4.27014318367245	36.3944272962376	124	661	"response to abiotic stimulus"	9.27688843389168e-33
"GO:0032270"	6.81530210178408e-34	4.17874317825688	37.6607991991324	126	684	"positive regulation of cellular protein metabolic process"	1.73838198680718e-32
"GO:0042327"	1.62485584583692e-33	4.84541940042809	27.9152415116376	106	507	"positive regulation of phosphorylation"	4.11554396756737e-32
"GO:0048646"	4.0358316936924e-33	3.6959181821717	47.571535830483	143	864	"anatomical structure formation involved in morphogenesis"	1.01512377739957e-31
"GO:0010647"	6.42517970766858e-33	3.58415337556385	50.5998164678402	148	919	"positive regulation of cell communication"	1.60496557939142e-31
"GO:0018130"	9.01189145644996e-33	2.36132057792017	165.289063151748	318	3002	"heterocycle biosynthetic process"	2.23568978460697e-31
"GO:0007165"	9.55526513739875e-33	2.104703643824	275.903895887211	457	5011	"signal transduction"	2.35436532841213e-31
"GO:0051240"	1.1778186862007e-32	4.43817404173659	31.9896554600818	113	581	"positive regulation of multicellular organismal process"	2.88247248744522e-31
"GO:0023056"	1.41023284150855e-32	3.5712848998295	50.3795778760324	147	915	"positive regulation of signaling"	3.42809620935837e-31
"GO:0050801"	1.47449441247742e-32	4.8315361439437	27.1444064403103	103	493	"ion homeostasis"	3.56041250799547e-31
"GO:0034641"	1.89187770800172e-32	2.11966777408638	260.872611996329	438	4738	"cellular nitrogen compound metabolic process"	4.53800070091537e-31
"GO:0010468"	3.33524035760308e-32	2.30884068112899	175.53015767081	330	3188	"regulation of gene expression"	7.94752669423576e-31
"GO:0007267"	3.53046663970782e-32	3.88238004879371	41.294735963961	130	750	"cell-cell signaling"	8.35774520851094e-31
"GO:0001934"	4.15462472728006e-32	4.80577421156874	26.9792274964545	102	490	"positive regulation of protein phosphorylation"	9.77146153390154e-31
"GO:0001568"	7.75934599491516e-32	4.63105756358768	28.6310169350129	105	520	"blood vessel development"	1.81318394797308e-30
"GO:0034654"	7.92093530057494e-32	2.34673640656148	161.930424626679	311	2941	"nucleobase-containing compound biosynthetic process"	1.83907869606939e-30
"GO:0035556"	9.36807421915046e-32	2.75482759241803	95.0880120130141	217	1727	"intracellular signal transduction"	2.16122068928427e-30
"GO:0040007"	1.19513164617532e-31	3.71520865417121	44.5432551931259	135	809	"growth"	2.73972583699179e-30
"GO:0046903"	1.28925466488269e-31	3.91909040150246	39.6429465254025	126	720	"secretion"	2.93690590956295e-30
"GO:0031401"	1.79577898187215e-31	4.27932763347825	32.9256694752649	113	598	"positive regulation of protein modification process"	4.06519467021308e-30
"GO:0030182"	1.89943306190595e-31	3.45412567757478	52.1414866104947	148	947	"neuron differentiation"	4.27313450324431e-30
"GO:0035637"	2.1924048544192e-31	4.20277505093918	34.0268624343038	115	618	"multicellular organismal signaling"	4.90178418685576e-30
"GO:0009611"	3.44278340930359e-31	4.05767724427175	36.2843080003337	119	659	"response to wounding"	7.65016043466111e-30
"GO:0009967"	4.93718166301641e-31	3.57524610581671	47.4063568866272	139	861	"positive regulation of signal transduction"	1.09039463313692e-29
"GO:0043066"	5.48675100831814e-31	4.35236008340395	31.2738800367064	109	568	"negative regulation of apoptotic process"	1.20442497891687e-29
"GO:0043069"	6.1969036306775e-31	4.30963480963481	31.8244765162259	110	578	"negative regulation of programmed cell death"	1.35211957532012e-29
"GO:0002682"	6.92313196114971e-31	3.76800331077075	41.9554517393843	129	762	"regulation of immune system process"	1.49492474539628e-29
"GO:0019226"	6.93394139223011e-31	4.26855710057171	32.3750729957454	111	588	"transmission of nerve impulse"	1.49492474539628e-29
"GO:0071310"	8.59059153077273e-31	3.13635559410234	64.2546091599232	167	1167	"cellular response to organic substance"	1.84113151032301e-29
"GO:0006725"	9.71086469601903e-31	2.0869805670352	255.311587553183	426	4637	"cellular aromatic compound metabolic process"	2.06898540758711e-29
"GO:0043085"	1.4931147374668e-30	3.85043298086776	39.5328272294986	124	718	"positive regulation of catalytic activity"	3.16260911058758e-29
"GO:0019725"	1.63318131273119e-30	4.47332817337461	29.1265537665805	104	529	"cellular homeostasis"	3.43917599692579e-29
"GO:0001944"	2.18232638260077e-30	4.37775612586045	30.2277467256194	106	549	"vasculature development"	4.56900933975722e-29
"GO:0040012"	2.68654011665337e-30	4.60713694320252	27.3095853841662	100	496	"regulation of locomotion"	5.59232661064283e-29
"GO:0055080"	4.85431381152467e-30	4.90116579851883	24.1161258029532	93	438	"cation homeostasis"	1.00470426430528e-28
"GO:0055082"	5.19497354916809e-30	4.84380906608007	24.6116626345207	94	447	"cellular chemical homeostasis"	1.06910194290266e-28
"GO:0009719"	6.00663993440131e-30	3.45550847457627	49.1132059731376	140	892	"response to endogenous stimulus"	1.22915535832777e-28
"GO:0022603"	7.14100361449543e-30	3.98330176669668	35.8438308167181	116	651	"regulation of anatomical structure morphogenesis"	1.45307388155632e-28
"GO:0032101"	9.4197556152791e-30	5.13160312356454	21.9687995328272	88	399	"regulation of response to external stimulus"	1.90605334293525e-28
"GO:0009891"	1.00479102904316e-29	2.94422858408073	72.5135563527154	178	1317	"positive regulation of biosynthetic process"	2.02186283733018e-28
"GO:0009892"	1.02449314351921e-29	2.78911987783423	84.1862017185284	196	1529	"negative regulation of metabolic process"	2.0501183236611e-28
"GO:0051171"	1.34450107373138e-29	2.24411832399053	172.667055977309	319	3136	"regulation of nitrogen compound metabolic process"	2.67570488409618e-28
"GO:0031328"	1.70659023876541e-29	2.95803465985554	70.916826562109	175	1288	"positive regulation of cellular biosynthetic process"	3.37774308459472e-28
"GO:0090066"	1.90077814603218e-29	5.70480580177276	18.1146241761909	79	329	"regulation of anatomical structure size"	3.74164045920029e-28
"GO:0006873"	3.79316034196146e-29	5.19868147499726	20.9777258696922	85	381	"cellular ion homeostasis"	7.42639284247806e-28
"GO:0097285"	4.41579617532518e-29	5.00111957008509	22.4092767164428	88	407	"cell-type specific apoptotic process"	8.59893212205795e-28
"GO:0014070"	5.21905932106722e-29	4.87491809246451	23.4003503795779	90	425	"response to organic cyclic compound"	1.01087876261527e-27
"GO:0055065"	9.38420162138223e-29	5.05629459681324	21.6935012930675	86	394	"metal ion homeostasis"	1.80795629109822e-27
"GO:0030003"	9.50261502121251e-29	5.24770621456151	20.3170100942688	83	369	"cellular cation homeostasis"	1.82108315380062e-27
"GO:0007167"	1.92793922251236e-28	3.97915918074021	33.9167431383999	110	616	"enzyme linked receptor protein signaling pathway"	3.67526098102093e-27
"GO:0051726"	2.33327957326561e-28	3.93899436397561	34.5223992658714	111	627	"regulation of cell cycle"	4.4246799028105e-27
"GO:0006935"	3.53369577266097e-28	5.06401294498382	21.142904813548	84	384	"chemotaxis"	6.66616983780106e-27
"GO:0042330"	4.28650682942164e-28	5.04696319710996	21.1979644615	84	385	"taxis"	8.04441851614776e-27
"GO:0031324"	4.57331945700319e-28	2.84352020100052	74.1653457912739	177	1347	"negative regulation of cellular metabolic process"	8.53843457384822e-27
"GO:0050673"	5.06080354246876e-28	6.28748980511023	14.6458663552182	69	266	"epithelial cell proliferation"	9.40011816965222e-27
"GO:0051270"	5.39323356405413e-28	4.29227799227799	28.575957287061	99	519	"regulation of cellular component movement"	9.96647549438982e-27
"GO:0042391"	5.96837276084687e-28	5.43030608248	18.5551013598065	78	337	"regulation of membrane potential"	1.09733229135976e-26
"GO:0071702"	6.7747891615787e-28	2.58513061487786	97.1252189872362	211	1764	"organic substance transport"	1.23930739107263e-26
"GO:0045935"	1.04638416098905e-27	2.94544106844297	66.3468757820973	164	1205	"positive regulation of nucleobase-containing compound metabolic process"	1.90452433723735e-26
"GO:0006875"	1.11514700002285e-27	5.36740789910388	18.7202803036623	78	340	"cellular metal ion homeostasis"	2.01953121704137e-26
"GO:0051173"	1.8289457203488e-27	2.9073893767972	67.9436055727038	166	1234	"positive regulation of nitrogen compound metabolic process"	3.29574198960366e-26
"GO:0043269"	2.62394270648925e-27	4.56999385119902	24.6116626345207	90	447	"regulation of ion transport"	4.70491113015053e-26
"GO:0001775"	2.79403744695307e-27	3.83186147186147	34.9628764494869	110	635	"cell activation"	4.98522346446503e-26
"GO:0008217"	3.31419804027367e-27	9.25006030781107	8.20388754484024	51	149	"regulation of blood pressure"	5.88432612836825e-26
"GO:0019219"	3.393096326108e-27	2.18140327091647	170.299491115375	309	3093	"regulation of nucleobase-containing compound metabolic process"	5.995021899104e-26
"GO:2000145"	5.21097913628193e-27	4.47173214612537	25.3274380578961	91	460	"regulation of cell motility"	9.16221671437532e-26
"GO:0046483"	7.82059044986505e-27	1.99304401674352	253.274380578961	411	4600	"heterocycle metabolic process"	1.36841442557542e-25
"GO:1901564"	1.16173131769608e-26	2.7032750426454	80.1668474180362	183	1456	"organonitrogen compound metabolic process"	2.02297636187269e-25
"GO:0010467"	1.22812647578975e-26	2.05310171236435	215.173104196213	364	3908	"gene expression"	2.12836081115333e-25
"GO:0006816"	1.40774317578508e-26	5.8666507552252	15.4167014265454	69	280	"calcium ion transport"	2.42802180128264e-25
"GO:0030334"	2.34073187430629e-26	4.49959644874899	24.336364394761	88	442	"regulation of cell migration"	4.01807149229259e-25
"GO:0045859"	2.556546128829e-26	4.27117080870292	26.8691082005506	93	488	"regulation of protein kinase activity"	4.36783494274464e-25
"GO:0043549"	2.85248730358764e-26	4.10893957500662	28.9613748227246	97	526	"regulation of kinase activity"	4.85056761201616e-25
"GO:0060284"	3.06417074867552e-26	3.78452743853729	34.3021606740636	107	623	"regulation of cell development"	5.18618058490783e-25
"GO:0055074"	3.4869637401777e-26	5.75647760861079	15.6369400183532	69	284	"calcium ion homeostasis"	5.87431751949936e-25
"GO:0002684"	5.14668702761159e-26	4.30556800727416	26.0982731292233	91	474	"positive regulation of immune system process"	8.6302316731524e-25
"GO:0072507"	5.58853202255502e-26	5.51794855798058	16.6280136814883	71	302	"divalent inorganic cation homeostasis"	9.32795529294667e-25
"GO:0007268"	6.19803785204664e-26	4.33536585365854	25.6577959456077	90	466	"synaptic transmission"	1.02978408716114e-24
"GO:0006139"	6.51123488624784e-26	1.97932651321398	246.667222824727	400	4480	"nucleobase-containing compound metabolic process"	1.07688094785341e-24
"GO:0050880"	7.15651678315503e-26	9.68866804289446	7.32293317760908	47	133	"regulation of blood vessel size"	1.17822289948125e-24
