"GOBPID"	"Pvalue"	"OddsRatio"	"ExpCount"	"Count"	"Size"	"Term"	"p.adj"
"GO:0006807"	5.5394989372508e-36	2.05757179864279	332.18436639693	539	5034	"nitrogen compound metabolic process"	5.60874267396644e-34
"GO:0046483"	8.96808331942993e-36	2.08837256493507	303.545507633269	504	4600	"heterocycle metabolic process"	8.64779462945029e-34
"GO:0034641"	3.82504322273686e-35	2.06346051444418	312.651872862267	513	4738	"cellular nitrogen compound metabolic process"	3.52077842092825e-33
"GO:0006139"	5.29057084437085e-35	2.08303074360697	295.626929173271	492	4480	"nucleobase-containing compound metabolic process"	4.65800259123956e-33
"GO:0006725"	7.81378693980213e-35	2.06549124719945	305.987069325102	504	4637	"cellular aromatic compound metabolic process"	6.59288273045805e-33
"GO:0048523"	1.26589763852219e-33	2.26583435457516	192.553432885626	358	2918	"negative regulation of cellular process"	1.02537708720297e-31
"GO:0032502"	3.12381337827715e-33	2.0572462963084	287.048469174939	476	4350	"developmental process"	2.43297003500432e-31
"GO:0060255"	5.49956960558624e-33	2.09177983703467	261.577041795278	444	3964	"regulation of macromolecule metabolic process"	4.12467720418968e-31
"GO:0007275"	7.46517048038533e-33	2.10093987566101	254.64828564278	435	3859	"multicellular organismal development"	5.39891793670725e-31
"GO:0048519"	7.77269293905453e-32	2.16131997468962	214.263535496788	381	3247	"negative regulation of biological process"	5.42748386261567e-30
"GO:0019538"	8.92525444085082e-32	2.09335979038995	245.277967798448	420	3717	"protein metabolic process"	6.0245467475743e-30
"GO:0044267"	9.54951408864877e-31	2.1796295744131	196.578710269459	355	2979	"cellular protein metabolic process"	6.23798904177863e-29
"GO:0019219"	1.66098631201526e-30	2.15327916840407	204.101359806457	364	3093	"regulation of nucleobase-containing compound metabolic process"	1.05109290057216e-28
"GO:0051171"	5.83857670600689e-30	2.13211690100703	206.93885042129	366	3136	"regulation of nitrogen compound metabolic process"	3.58276297868605e-28
"GO:0048856"	1.32241377758514e-29	2.02286214748642	256.495953950113	427	3887	"anatomical structure development"	7.87614088120561e-28
"GO:0048518"	3.04078510192366e-29	2.05933866215191	231.618419954951	395	3510	"positive regulation of biological process"	1.75931138039869e-27
"GO:0044699"	3.99780741998186e-29	1.80036140377492	762.097188621006	976	11549	"single-organism process"	2.2487666737398e-27
"GO:0048731"	7.13503055620981e-29	2.07640574713553	219.014682572787	378	3319	"system development"	3.90498293954726e-27
"GO:0016070"	7.53114412966037e-29	2.08804890597101	213.537665804622	371	3236	"RNA metabolic process"	4.01330706909533e-27
"GO:2000112"	1.4544970611745e-28	2.14449915591663	188.46216734796	338	2856	"regulation of cellular macromolecule biosynthetic process"	7.55219627917528e-27
"GO:0090304"	1.51266683026336e-28	2.01798137181253	244.684074413948	409	3708	"nucleic acid metabolic process"	7.65787582820827e-27
"GO:0009889"	1.90911400535761e-28	2.09951565237734	204.299324267957	358	3096	"regulation of biosynthetic process"	9.42916063621749e-27
"GO:0010468"	3.25994459363846e-28	2.07902657795995	210.370234420622	365	3188	"regulation of gene expression"	1.57175900050426e-26
"GO:0031326"	3.46378613473327e-28	2.09893895881117	201.791774422291	354	3058	"regulation of cellular biosynthetic process"	1.6312016099616e-26
"GO:0010556"	7.35236858540114e-28	2.11238305516054	193.213314423959	342	2928	"regulation of macromolecule biosynthetic process"	3.38376054214484e-26
"GO:1901362"	3.66999521285295e-27	2.06393943511576	205.091182113957	355	3108	"organic cyclic compound biosynthetic process"	1.65149784578383e-25
"GO:0050789"	6.25365694159043e-27	1.75053327385289	611.908150496371	815	9273	"regulation of biological process"	2.75296854493927e-25
"GO:0048522"	1.15749719042404e-26	2.05152037872624	204.76124134479	353	3103	"positive regulation of cellular process"	4.98708895874189e-25
"GO:0019438"	2.05316502053286e-26	2.06035482913307	198.294402269125	344	3005	"aromatic compound biosynthetic process"	8.66178993037302e-25
"GO:0065007"	2.12279789756478e-26	1.73843001604553	638.171435722032	840	9671	"biological regulation"	8.77278722973201e-25
"GO:0006351"	5.55631693271455e-26	2.10894140107065	175.990406273463	314	2667	"transcription, DNA-dependent"	2.25030835774939e-24
"GO:0034654"	6.67099650380669e-26	2.05693927784872	194.071160423792	337	2941	"nucleobase-containing compound biosynthetic process"	2.6487780235703e-24
"GO:0018130"	7.28178670818009e-26	2.04594470046083	198.096437807625	342	3002	"heterocycle biosynthetic process"	2.83569578539705e-24
"GO:0006355"	7.83125011509046e-26	2.11531098929374	172.493034120297	309	2614	"regulation of transcription, DNA-dependent"	2.99212858170909e-24
"GO:0032774"	9.27832853246265e-26	2.10095639312327	176.518311504129	314	2675	"RNA biosynthetic process"	3.47937319967349e-24
"GO:0050794"	9.77793915548533e-26	1.73172929676624	574.558855426712	771	8707	"regulation of cellular process"	3.57634488597716e-24
"GO:0051252"	9.89013894393684e-26	2.09996207031949	176.584299657963	314	2676	"regulation of RNA metabolic process"	3.57634488597716e-24
"GO:2001141"	1.01422326680429e-25	2.1112260266446	172.75698673563	309	2618	"regulation of RNA biosynthetic process"	3.60316160575209e-24
"GO:0044271"	1.11949634043538e-25	2.03224129430738	201.725786268457	346	3057	"cellular nitrogen compound biosynthetic process"	3.90858636100283e-24
"GO:0044767"	2.72331445792429e-25	1.95367422888501	235.643697338784	387	3571	"single-organism developmental process"	9.34696911406217e-24
"GO:0006996"	4.30433491326575e-25	2.19572539309238	143.854175356636	269	2180	"organelle organization"	1.45271303322719e-23
"GO:0048869"	2.00761190768912e-24	2.01271074815595	195.456911654292	334	2962	"cellular developmental process"	6.66461330011552e-23
"GO:0044763"	5.94839965358548e-24	1.68952173328754	695.38316509552	888	10538	"single-organism cellular process"	1.94282408040493e-22
"GO:0030154"	6.12251144941061e-24	2.02948671207597	183.315091348961	317	2778	"cell differentiation"	1.96795010873912e-22
"GO:0006796"	4.83066550481533e-22	2.01584820722229	167.807875198131	291	2543	"phosphate-containing compound metabolic process"	1.52845275738298e-20
"GO:0006793"	9.55334109934495e-22	1.99787910922587	170.909318428297	294	2590	"phosphorus metabolic process"	2.97623318864208e-20
"GO:0048513"	6.5734702693167e-21	1.99692780337942	162.132893968466	280	2457	"organ development"	2.01686019626762e-19
"GO:0051179"	1.04613435523659e-20	1.77923119514894	277.942103945941	421	4212	"localization"	3.1618239841106e-19
"GO:0010604"	2.89367534165015e-20	2.14517965776619	117.986819053975	220	1788	"positive regulation of macromolecule metabolic process"	8.61719495123759e-19
"GO:0009893"	2.98100757874258e-20	2.09555052045711	128.478935513473	234	1947	"positive regulation of metabolic process"	8.74860919848366e-19
"GO:0023051"	1.03286134714826e-19	2.03712517848644	138.113205973138	245	2093	"regulation of signaling"	2.9879203256789e-18
"GO:0010646"	1.32270450858269e-19	2.03232956023204	138.377158588471	245	2097	"regulation of cell communication"	3.77250229560556e-18
"GO:0009653"	1.54497230492934e-19	2.05912764659666	130.920497205306	235	1984	"anatomical structure morphogenesis"	4.34523460761377e-18
"GO:0009966"	1.82300771480809e-19	2.09862405358183	121.286226745641	222	1838	"regulation of signal transduction"	5.0569734554608e-18
"GO:0051174"	2.01951659171781e-19	2.39040596520298	77.9979978309836	162	1182	"regulation of phosphorus metabolic process"	5.52637986247103e-18
"GO:0061061"	2.09142980276163e-19	3.31867872204263	33.060065070493	92	501	"muscle structure development"	5.64686046745639e-18
"GO:0019220"	3.19920684547238e-19	2.38377099414297	77.668057061817	161	1177	"regulation of phosphate metabolic process"	8.52420245010734e-18
"GO:0009888"	4.32710571841021e-19	2.22896432971027	95.6168349044799	186	1449	"tissue development"	1.13797260776372e-17
"GO:0048583"	6.85191397593886e-19	1.95693354495488	153.356469508634	262	2324	"regulation of response to stimulus"	1.7788622822149e-17
"GO:0048468"	7.21856855173078e-19	2.18294918496073	101.159839826479	193	1533	"cell development"	1.85032928066517e-17
"GO:0043933"	8.49669874412872e-19	2.34182633962737	79.8456661383165	163	1210	"macromolecular complex subunit organization"	2.15072686960758e-17
"GO:0065009"	1.53374649986631e-18	2.07735639567915	118.184783515475	215	1791	"regulation of molecular function"	3.79365046543317e-17
"GO:0006412"	1.53915897073424e-18	3.35694477935857	30.5525152248269	86	463	"translation"	3.79365046543317e-17
"GO:0031325"	1.55492833891829e-18	2.0700512178283	119.702511053641	217	1814	"positive regulation of cellular metabolic process"	3.79365046543317e-17
"GO:0016310"	2.48578815155179e-18	2.18965408031193	96.474680904313	185	1462	"phosphorylation"	5.9925250082052e-17
"GO:0044085"	4.85595377345727e-18	2.11983508368887	105.910986902478	197	1605	"cellular component biogenesis"	1.15685957544129e-16
"GO:0050793"	5.4730120356e-18	2.11290808434422	106.768832902311	198	1618	"regulation of developmental process"	1.2887034153593e-16
"GO:0006357"	1.14522602491274e-17	2.23764130177411	85.5866355218153	168	1297	"regulation of transcription from RNA polymerase II promoter"	2.66561229936587e-16
"GO:0014706"	1.72211724878996e-17	3.57736954066759	24.8775339951614	74	377	"striated muscle tissue development"	3.96282662363598e-16
"GO:0006366"	1.82216599761803e-17	2.21373385820978	87.4343038291482	170	1325	"transcription from RNA polymerase II promoter"	4.13654436974175e-16
"GO:0051239"	1.83846416432967e-17	1.96567123229506	135.341703512138	234	2051	"regulation of multicellular organismal process"	4.13654436974175e-16
"GO:0060537"	2.04201997602541e-17	3.49187992023546	26.0653207641612	76	395	"muscle tissue development"	4.54405544115545e-16
"GO:0070887"	2.10117337458934e-17	2.14953014878622	96.2767164428131	182	1459	"cellular response to chemical stimulus"	4.61388562975476e-16
"GO:0072358"	2.14175431702196e-17	2.60493916048672	53.0544756819888	120	804	"cardiovascular system development"	4.61388562975476e-16
"GO:0072359"	2.14175431702196e-17	2.60493916048672	53.0544756819888	120	804	"circulatory system development"	4.61388562975476e-16
"GO:0031324"	4.07836154340929e-17	2.18637816572412	88.8860432134813	171	1347	"negative regulation of cellular metabolic process"	8.61498878997442e-16
"GO:0007049"	4.08414283376565e-17	2.26655714430585	78.8558438308167	157	1195	"cell cycle"	8.61498878997442e-16
"GO:0008219"	5.18616326626176e-17	2.10431791393038	100.829899057312	187	1528	"cell death"	1.082678413833e-15
"GO:0016265"	8.27242731453973e-17	2.09269434074641	101.291816134145	187	1535	"death"	1.70935360325949e-15
"GO:0009892"	2.45750927042378e-16	2.07389559259638	100.895887211145	185	1529	"negative regulation of metabolic process"	5.026723507685e-15
"GO:0051128"	2.74265408687457e-16	2.13458734453731	90.6677233669809	171	1374	"regulation of cellular component organization"	5.553874525921e-15
"GO:2000026"	4.27639053532618e-16	2.16339492313291	85.2566947526487	163	1292	"regulation of multicellular organismal development"	8.57395132082724e-15
"GO:0006468"	4.6520092120882e-16	2.2183093859427	78.1299741386502	153	1184	"protein phosphorylation"	9.23560652399863e-15
"GO:0032268"	5.74319545251622e-16	2.2180506993007	77.6020689079837	152	1176	"regulation of cellular protein metabolic process"	1.12912337780052e-14
"GO:0043412"	1.09191847160061e-15	1.83368017768613	157.6456995078	256	2389	"macromolecule modification"	2.12609125479927e-14
"GO:0071822"	1.34296612666987e-15	2.30796177585015	66.318094602486	135	1005	"protein complex subunit organization"	2.59000610143474e-14
"GO:0051246"	2.28775803221609e-15	2.08646353989957	91.2616167514808	169	1383	"regulation of protein metabolic process"	4.37048114645055e-14
"GO:0042692"	2.88050402517197e-15	3.43041862080945	23.2278301493284	67	352	"muscle cell differentiation"	5.45142116913387e-14
"GO:0006464"	3.35342257966149e-15	1.83101014243145	151.904730124301	247	2302	"cellular protein modification process"	6.22998231542617e-14
"GO:0036211"	3.35342257966149e-15	1.83101014243145	151.904730124301	247	2302	"protein modification process"	6.22998231542617e-14
"GO:0010628"	4.27658384357189e-15	2.18679713743245	75.820388754484	147	1149	"positive regulation of gene expression"	7.87280207566643e-14
"GO:0033554"	5.07140561361892e-15	2.24062828871766	69.5515141403187	138	1054	"cellular response to stress"	9.25188861943991e-14
"GO:0051146"	5.32021432648848e-15	3.78341748761225	18.5426712271628	58	281	"striated muscle cell differentiation"	9.6178435622647e-14
"GO:0042325"	5.36699418536252e-15	2.44612893147673	52.9884875281555	114	803	"regulation of phosphorylation"	9.6178435622647e-14
"GO:0022607"	8.68633786246494e-15	2.02820364413969	96.3427045966464	174	1460	"cellular component assembly"	1.54296790977996e-13
"GO:0050790"	9.6340400720537e-15	2.04719697125856	92.7133561358138	169	1405	"regulation of catalytic activity"	1.69642879529641e-13
"GO:0010941"	1.00995642858061e-14	2.16588243127767	75.8863769083173	146	1150	"regulation of cell death"	1.76307048954804e-13
"GO:0007010"	1.284572210541e-14	2.45293823065808	50.9428547593226	110	772	"cytoskeleton organization"	2.22329805670558e-13
"GO:0042221"	1.55406144714508e-14	1.79124281291464	157.975640276967	252	2394	"response to chemical stimulus"	2.66692748344812e-13
"GO:0009890"	2.01048175620881e-14	2.21509543463901	68.6276799866522	135	1040	"negative regulation of biosynthetic process"	3.42119794648978e-13
"GO:0007517"	2.15256234808847e-14	3.23103799930292	24.7455576874948	68	375	"muscle organ development"	3.63244896239929e-13
"GO:0009887"	2.33129324016925e-14	2.41668722138332	52.064653374489	111	789	"organ morphogenesis"	3.90154447218408e-13
"GO:0012501"	3.77289071199508e-14	2.0057238094387	94.8909652123133	170	1438	"programmed cell death"	6.26238007523773e-13
"GO:0006915"	4.21340681005797e-14	2.01124067570888	93.5052139818136	168	1417	"apoptotic process"	6.93670633363203e-13
"GO:0031327"	5.04616149614468e-14	2.20451071761417	67.3079169099858	132	1020	"negative regulation of cellular biosynthetic process"	8.24070728201046e-13
"GO:0065008"	5.93603875939669e-14	1.77307205220919	156.589889046467	248	2373	"regulation of biological quality"	9.61638279022264e-13
"GO:0010605"	6.49779330179165e-14	1.99936936368796	93.9671310586469	168	1424	"negative regulation of macromolecule metabolic process"	1.04428820921651e-12
"GO:0009056"	9.09357371997398e-14	1.89307691017924	115.017352131476	195	1743	"catabolic process"	1.44995958920845e-12
"GO:0045935"	9.85521618725026e-14	2.08319643632343	79.5157253691499	148	1205	"positive regulation of nucleobase-containing compound metabolic process"	1.55912599837358e-12
"GO:0008283"	1.01318308108764e-13	1.99994959169271	92.1854509051472	165	1397	"cell proliferation"	1.59046181333526e-12
"GO:0007167"	1.29323647706141e-13	2.57679184384446	40.6487027613248	92	616	"enzyme linked receptor protein signaling pathway"	2.00762456913635e-12
"GO:0010557"	1.29875959781166e-13	2.08006776357012	79.0538082923167	147	1198	"positive regulation of macromolecule biosynthetic process"	2.00762456913635e-12
"GO:0051726"	1.43546078526682e-13	2.55656839293395	41.3745724534913	93	627	"regulation of cell cycle"	2.20212734103432e-12
"GO:0051173"	1.5312955960219e-13	2.05902512935744	81.4293818303162	150	1234	"positive regulation of nitrogen compound metabolic process"	2.33148389619876e-12
"GO:0042127"	1.65304047046981e-13	2.10640526015217	74.8965546008176	141	1135	"regulation of cell proliferation"	2.49806489007565e-12
"GO:0035556"	2.61615277013172e-13	1.87685140486959	113.961541670143	192	1727	"intracellular signal transduction"	3.92422915519758e-12
"GO:0051172"	2.88388308468318e-13	2.19305744509876	63.8765329106532	125	968	"negative regulation of nitrogen compound metabolic process"	4.29401709300253e-12
"GO:0071310"	3.20015594484503e-13	2.07366769457957	77.0081755234838	143	1167	"cellular response to organic substance"	4.73015750971619e-12
"GO:0065003"	3.91660227892349e-13	2.17456915896239	64.866355218153	126	983	"macromolecular complex assembly"	5.74718812668121e-12
"GO:0045934"	4.35464485620167e-13	2.19282751459061	62.8207224493201	123	952	"negative regulation of nucleobase-containing compound metabolic process"	6.34399700273984e-12
"GO:0045893"	5.77829844331141e-13	2.12639196198629	68.8256444481522	131	1043	"positive regulation of transcription, DNA-dependent"	8.35789596264687e-12
"GO:0001932"	6.46360791052003e-13	2.3690470090944	48.5012930674898	102	735	"regulation of protein phosphorylation"	9.28284114808727e-12
"GO:0032879"	6.5148507821632e-13	1.89953757084378	104.195294902811	178	1579	"regulation of localization"	9.29054424921161e-12
"GO:0010033"	7.84772508832041e-13	1.85914140630929	112.971719362643	189	1712	"response to organic substance"	1.11130372754188e-11
"GO:0009891"	8.15568306058604e-13	1.98450222956095	86.9063985984817	155	1317	"positive regulation of biosynthetic process"	1.14689293039491e-11
"GO:0010558"	9.20386501826412e-13	2.15061087616045	64.9323433719863	125	984	"negative regulation of macromolecule biosynthetic process"	1.28536735599895e-11
"GO:0031399"	1.049070266097e-12	2.19821162444113	60.0492199883207	118	910	"regulation of protein modification process"	1.45504608825098e-11
"GO:0031328"	1.11959005199791e-12	1.98888998325618	84.9927421373154	152	1288	"positive regulation of cellular biosynthetic process"	1.54229241856855e-11
"GO:0044248"	1.21010861674554e-12	1.91547656691985	97.9924084424794	169	1485	"cellular catabolic process"	1.65572293845251e-11
"GO:0040007"	1.61917502992704e-12	2.26718953539913	53.3844164511554	108	809	"growth"	2.20055666818943e-11
"GO:0006928"	2.09075259579585e-12	2.0350526872266	75.9523650621507	139	1151	"cellular component movement"	2.8225160043244e-11
"GO:2000113"	2.5786895885907e-12	2.14840689041478	62.2928172186535	120	944	"negative regulation of cellular macromolecule biosynthetic process"	3.45817643503058e-11
"GO:0000278"	2.88111611230801e-12	2.53284516812795	37.5472595311588	84	569	"mitotic cell cycle"	3.83832903119982e-11
"GO:0051254"	3.61446071986635e-12	2.06265371683735	70.6073246016518	131	1070	"positive regulation of RNA metabolic process"	4.78384507041134e-11
"GO:0022402"	3.64589656499518e-12	2.18947368421053	57.6076582964879	113	873	"cell cycle process"	4.79411723643846e-11
"GO:0055001"	3.67744578947839e-12	4.24505989166094	11.6139150746642	40	176	"muscle cell development"	4.80440498302822e-11
"GO:0007399"	5.33836289977149e-12	1.86456428110896	102.083673980145	172	1547	"nervous system development"	6.92960568720338e-11
"GO:0006950"	6.22292955498938e-12	1.71135769636389	149.463168432469	231	2265	"response to stress"	8.02639003111687e-11
"GO:0044707"	6.58642336956809e-12	1.47069542930659	405.101276382748	522	6139	"single-multicellular organism process"	8.44146033125024e-11
"GO:0009719"	6.63133267604279e-12	2.15741823861925	58.8614332193209	114	892	"response to endogenous stimulus"	8.44556520062054e-11
"GO:1901575"	7.17802601594416e-12	1.84665842760719	104.789188287311	175	1588	"organic substance catabolic process"	9.08468917642933e-11
"GO:0045944"	7.43289206206116e-12	2.25873180873181	50.4809376824894	102	765	"positive regulation of transcription from RNA polymerase II promoter"	9.34167473906841e-11
"GO:0051253"	7.47333979125473e-12	2.16862155388471	57.5416701426545	112	872	"negative regulation of RNA metabolic process"	9.34167473906841e-11
"GO:0055002"	8.25895475622529e-12	4.31474644037371	10.8880453824977	38	165	"striated muscle cell development"	1.02603579026725e-10
"GO:0043067"	8.87821656630506e-12	2.02572993876893	72.2570284474848	132	1095	"regulation of programmed cell death"	1.0962432040712e-10
"GO:0051234"	9.98553021072449e-12	1.5812226321415	226.075415032952	321	3426	"establishment of localization"	1.22549688949801e-10
"GO:0044710"	1.11336806336757e-11	1.63216844425714	186.152581963794	274	2821	"single-organism metabolic process"	1.3581748965779e-10
"GO:0044093"	1.26750892342631e-11	2.12403962028705	60.1811962959873	115	912	"positive regulation of molecular function"	1.53694944307681e-10
"GO:0051641"	1.36168040934315e-11	1.78315987805968	118.250771669308	191	1792	"cellular localization"	1.64131120769041e-10
"GO:0006461"	1.4095758506109e-11	2.19311042406199	53.8463335279887	106	816	"protein complex assembly"	1.68898881508111e-10
"GO:0070271"	1.51825264196971e-11	2.18992487393228	53.912321681822	106	817	"protein complex biogenesis"	1.80257313769638e-10
"GO:0042981"	1.5221728718325e-11	2.01855810760313	71.3331942938183	130	1081	"regulation of apoptotic process"	1.80257313769638e-10
"GO:0032501"	1.55089761180261e-11	1.45745305319492	414.537582380913	530	6282	"multicellular organismal process"	1.82591143250017e-10
"GO:0007507"	1.60335363838454e-11	2.78211540667661	27.1211312254943	66	411	"heart development"	1.87675787151947e-10
"GO:0071495"	1.8876495579444e-11	2.34738570056343	42.9582881454909	90	651	"cellular response to endogenous stimulus"	2.19683353726288e-10
"GO:0006810"	2.94627344828942e-11	1.56981007416506	222.05013764912	314	3365	"transport"	3.40925927587776e-10
"GO:0045892"	3.1989998055562e-11	2.14957638711772	55.2980729123217	107	838	"negative regulation of transcription, DNA-dependent"	3.68066738991552e-10
"GO:0051094"	3.60647737357278e-11	2.1974866609096	51.1408192208226	101	775	"positive regulation of developmental process"	4.12605462230784e-10
"GO:0044281"	3.97106074026163e-11	1.7467698516025	122.935930591474	195	1863	"small molecule metabolic process"	4.49378579215579e-10
"GO:0022008"	3.97228472491796e-11	1.97425846347343	73.8407441394844	132	1119	"neurogenesis"	4.49378579215579e-10
"GO:0007519"	4.64618907127058e-11	3.49539320418914	15.2432635354968	45	231	"skeletal muscle tissue development"	5.22696270517941e-10
"GO:0001944"	4.67355734559348e-11	2.45160459223397	36.2274964544924	79	549	"vasculature development"	5.2287036601253e-10
"GO:0051247"	5.12601294968892e-11	2.19101565573126	50.7448902978226	100	769	"positive regulation of protein metabolic process"	5.70339352918685e-10
"GO:0001568"	5.18819800352939e-11	2.49459818384121	34.3138399933261	76	520	"blood vessel development"	5.74103877439727e-10
"GO:0003012"	5.72691549968124e-11	3.53029908972692	14.7813464586636	44	224	"muscle system process"	6.30271950372528e-10
"GO:0006936"	1.08944452827772e-10	3.79882993816889	12.3397847668307	39	187	"muscle contraction"	1.19250009176345e-09
"GO:0060538"	1.13059429596667e-10	3.38524723487313	15.6391924584967	45	237	"skeletal muscle organ development"	1.23088895125403e-09
"GO:0048584"	1.35318151463799e-10	1.91738175229624	77.470092600317	135	1174	"positive regulation of response to stimulus"	1.46534361879247e-09
"GO:0043085"	1.37416330498219e-10	2.20373242349049	47.3794944523233	94	718	"positive regulation of catalytic activity"	1.48014930456858e-09
"GO:0048699"	1.59208329696459e-10	1.96931559391106	69.3535496788187	124	1051	"generation of neurons"	1.69894277538366e-09
"GO:0009967"	1.59406976455751e-10	2.08179292361642	56.815800450488	107	861	"positive regulation of signal transduction"	1.69894277538366e-09
"GO:0031329"	1.87692019326771e-10	2.53966551490458	30.6185033786602	69	464	"regulation of cellular catabolic process"	1.98992847715556e-09
"GO:0009968"	1.99807671593709e-10	2.18571251517172	47.7094352214899	94	723	"negative regulation of signal transduction"	2.1073465363399e-09
"GO:0045595"	2.40796404547291e-10	1.90753585593714	76.6122466004839	133	1161	"regulation of cell differentiation"	2.52649077309982e-09
"GO:0032270"	2.63755528183345e-10	2.21362417743115	45.1358972219905	90	684	"positive regulation of cellular protein metabolic process"	2.75311827098595e-09
"GO:0009894"	4.4976434109647e-10	2.37811780319294	35.2376741469926	75	534	"regulation of catabolic process"	4.6706296960018e-09
"GO:0033043"	4.68005272487555e-10	2.34556777269631	36.6234253774923	77	555	"regulation of organelle organization"	4.83064651918035e-09
"GO:0034613"	4.69944377421496e-10	2.05885235709322	55.6940018353216	104	844	"cellular protein localization"	4.83064651918035e-09
"GO:0022603"	5.44101983671682e-10	2.2208153897118	42.9582881454909	86	651	"regulation of anatomical structure morphogenesis"	5.56467937846039e-09
"GO:0040011"	5.55788838419041e-10	1.92380753937247	70.7393009093184	124	1072	"locomotion"	5.6556401899425e-09
"GO:0033036"	6.11515992456658e-10	1.72024071015613	113.169683824143	178	1715	"macromolecule localization"	6.17240454139929e-09
"GO:0070727"	6.12668302627781e-10	2.04740495001964	55.9579544506549	104	848	"cellular macromolecule localization"	6.17240454139929e-09
"GO:0023056"	6.18219371983397e-10	2.00392418309479	60.3791607574873	110	915	"positive regulation of signaling"	6.19749617953653e-09
"GO:0009790"	6.58771982695117e-10	1.9569281721567	65.6582130641528	117	995	"embryo development"	6.57149391604735e-09
"GO:0051270"	7.20059208292747e-10	2.38042299268663	34.2478518394928	73	519	"regulation of cellular component movement"	7.14764655290594e-09
"GO:0023057"	7.48930118006853e-10	2.10419689213267	50.3489613748227	96	763	"negative regulation of signaling"	7.39796823884819e-09
"GO:0060548"	7.84997692631525e-10	2.23640529299262	41.1766079919913	83	624	"negative regulation of cell death"	7.71660353193611e-09
"GO:0010629"	8.3764918888273e-10	1.94769102180121	65.9221656794861	117	999	"negative regulation of gene expression"	8.19439423907018e-09
"GO:0010648"	8.60347458810876e-10	2.09771318554642	50.4809376824894	96	765	"negative regulation of cell communication"	8.37597886582703e-09
"GO:0044057"	8.72223332590469e-10	2.38443180618202	33.7199466088262	72	511	"regulation of system process"	8.45096769615167e-09
"GO:0007155"	9.75713432284645e-10	2.03483314308552	55.6940018353216	103	844	"cell adhesion"	9.40866523988764e-09
"GO:0010563"	1.17655337022922e-09	3.01657328990228	17.9487778426629	47	272	"negative regulation of phosphorus metabolic process"	1.12383045977083e-08
"GO:0045936"	1.17655337022922e-09	3.01657328990228	17.9487778426629	47	272	"negative regulation of phosphate metabolic process"	1.12383045977083e-08
"GO:0043549"	1.3091552727336e-09	2.34289187611637	34.709768916326	73	526	"regulation of kinase activity"	1.24461944942983e-08
"GO:0051338"	1.46122270838162e-09	2.30625649716404	36.161508300659	75	548	"regulation of transferase activity"	1.38269905816485e-08
"GO:0070848"	1.48328995432576e-09	2.80569700517023	21.1162092266622	52	320	"response to growth factor stimulus"	1.39705216628357e-08
"GO:0022610"	1.53454819238118e-09	2.01513886026474	56.1559189121548	103	851	"biological adhesion"	1.43863893035736e-08
"GO:1901564"	1.54727529072185e-09	1.76087123968571	96.0787519813131	155	1456	"organonitrogen compound metabolic process"	1.44322580234701e-08
